"","beer1","beer2","V1"
"1893","Founders KBS (Kentucky Breakfast Stout)","Chimay Grande Réserve (Blue)",0.0887180211649195
"1894","Founders KBS (Kentucky Breakfast Stout)","Sierra Nevada Torpedo Extra IPA",0.155292441405617
"1895","Founders KBS (Kentucky Breakfast Stout)","Guinness Draught",0.0592405930507852
"1896","Founders KBS (Kentucky Breakfast Stout)","Weihenstephaner Hefeweissbier",0.139978144187237
"1897","Founders KBS (Kentucky Breakfast Stout)","Racer 5 India Pale Ale",0.0942213018183894
"1898","Founders KBS (Kentucky Breakfast Stout)","Orval Trappist Ale",0.0498995114780085
"1899","Founders KBS (Kentucky Breakfast Stout)","Tröegs Nugget Nectar",0.146584390552983
"1900","Founders KBS (Kentucky Breakfast Stout)","Hop Rod Rye",0.181643476331385
"1901","Founders KBS (Kentucky Breakfast Stout)","Schneider Aventinus",0.0897581564615247
"1902","Founders KBS (Kentucky Breakfast Stout)","Samuel Adams Octoberfest",0.123619490244297
"1903","Founders KBS (Kentucky Breakfast Stout)","Hennepin (Farmhouse Saison)",0.117774305527434
"1904","Founders KBS (Kentucky Breakfast Stout)","Prima Pils",0.105114813194343
"1905","Founders KBS (Kentucky Breakfast Stout)","Punkin Ale",0.201225864650063
"1906","Founders KBS (Kentucky Breakfast Stout)","Double Bastard Ale",0.0956236275256108
"1907","Founders KBS (Kentucky Breakfast Stout)","Samuel Adams Winter Lager",0.0563245815940497
"1908","Founders KBS (Kentucky Breakfast Stout)","Hop Wallop",0.157702417870055
"1909","Founders KBS (Kentucky Breakfast Stout)","Oatmeal Stout",-0.0112035578869656
"1910","Founders KBS (Kentucky Breakfast Stout)","Anchor Steam Beer",0.0428304210327706
"1911","Founders KBS (Kentucky Breakfast Stout)","120 Minute IPA",0.0744028255987547
"1912","Schneider Aventinus","90 Minute IPA",0.174636986202237
"1913","Schneider Aventinus","India Pale Ale",0.0211083149136472
"1914","Schneider Aventinus","Old Rasputin Russian Imperial Stout",0.160506058444528
"1915","Schneider Aventinus","Sierra Nevada Celebration Ale",0.179466156975183
"1916","Schneider Aventinus","Stone Ruination IPA",0.164138949478333
"1917","Schneider Aventinus","Arrogant Bastard Ale",0.133686920717904
"1918","Schneider Aventinus","Two Hearted Ale",0.103365333239913
"1919","Schneider Aventinus","Stone IPA (India Pale Ale)",0.131305050182674
"1920","Schneider Aventinus","Sierra Nevada Pale Ale",0.0813551690076395
"1921","Schneider Aventinus","La Fin Du Monde",0.225255079218184
"1922","Schneider Aventinus","Pale Ale",-0.0135447535402441
"1923","Schneider Aventinus","Duvel",0.27156018958896
"1924","Schneider Aventinus","Founders Breakfast Stout",0.0949458285868412
"1925","Schneider Aventinus","Sierra Nevada Bigfoot Barleywine Style Ale",0.117613904514872
"1926","Schneider Aventinus","Pliny The Elder",0.169443506261081
"1927","Schneider Aventinus","60 Minute IPA",0.136527609258108
"1928","Schneider Aventinus","Brooklyn Black Chocolate Stout",0.14501867619422
"1929","Schneider Aventinus","Storm King Stout",0.16608996610709
"1930","Schneider Aventinus","Samuel Adams Boston Lager",0.101298508629924
"1931","Schneider Aventinus","Bell's Hopslam Ale",0.124879341961226
"1932","Schneider Aventinus","Stone Imperial Russian Stout",0.0796754439336563
"1933","Schneider Aventinus","Chocolate Stout",0.183576218117626
"1934","Schneider Aventinus","Imperial Stout",0.118781789144716
"1935","Schneider Aventinus","HopDevil Ale",0.182953941658185
"1936","Schneider Aventinus","Dead Guy Ale",0.164802848386277
"1937","Schneider Aventinus","St. Bernardus Abt 12",0.222152098165
"1938","Schneider Aventinus","Trappistes Rochefort 10",0.208563690158124
"1939","Schneider Aventinus","Young's Double Chocolate Stout",0.131003082292213
"1940","Schneider Aventinus","Ayinger Celebrator Doppelbock",0.296287320521178
"1941","Schneider Aventinus","Samuel Smith's Oatmeal Stout",0.14159280904892
"1942","Schneider Aventinus","Chimay Grande Réserve (Blue)",0.252984783332714
"1943","Schneider Aventinus","Sierra Nevada Torpedo Extra IPA",0.0151478039708441
"1944","Schneider Aventinus","Guinness Draught",0.0434207737139561
"1945","Schneider Aventinus","Weihenstephaner Hefeweissbier",0.242999857774611
"1946","Schneider Aventinus","Racer 5 India Pale Ale",0.104572692596812
"1947","Schneider Aventinus","Orval Trappist Ale",0.165164927055298
"1948","Schneider Aventinus","Tröegs Nugget Nectar",0.138387439680485
"1949","Schneider Aventinus","Hop Rod Rye",0.190125800360391
"1950","Schneider Aventinus","Founders KBS (Kentucky Breakfast Stout)",0.0897581564615247
"1951","Schneider Aventinus","Samuel Adams Octoberfest",0.0381515634228207
"1952","Schneider Aventinus","Hennepin (Farmhouse Saison)",0.171500552773394
"1953","Schneider Aventinus","Prima Pils",0.182017744365617
"1954","Schneider Aventinus","Punkin Ale",0.150688977493754
"1955","Schneider Aventinus","Double Bastard Ale",0.128965513846887
"1956","Schneider Aventinus","Samuel Adams Winter Lager",0.0892005379934993
"1957","Schneider Aventinus","Hop Wallop",0.105026554929302
"1958","Schneider Aventinus","Oatmeal Stout",-0.0129823524131122
"1959","Schneider Aventinus","Anchor Steam Beer",0.075724660537013
"1960","Schneider Aventinus","120 Minute IPA",0.0770358207462183
"1961","Samuel Adams Octoberfest","90 Minute IPA",0.0586960397306256
"1962","Samuel Adams Octoberfest","India Pale Ale",0.0302943467669907
"1963","Samuel Adams Octoberfest","Old Rasputin Russian Imperial Stout",0.103684648184479
"1964","Samuel Adams Octoberfest","Sierra Nevada Celebration Ale",0.0839236311389821
"1965","Samuel Adams Octoberfest","Stone Ruination IPA",0.0763448168451256
"1966","Samuel Adams Octoberfest","Arrogant Bastard Ale",0.0630480450664984
"1967","Samuel Adams Octoberfest","Two Hearted Ale",0.0536490128533121
"1968","Samuel Adams Octoberfest","Stone IPA (India Pale Ale)",0.0178860228478105
"1969","Samuel Adams Octoberfest","Sierra Nevada Pale Ale",0.138531171468208
"1970","Samuel Adams Octoberfest","La Fin Du Monde",0.142219401755995
"1971","Samuel Adams Octoberfest","Pale Ale",0.134366562940574
"1972","Samuel Adams Octoberfest","Duvel",0.0801362861466415
"1973","Samuel Adams Octoberfest","Founders Breakfast Stout",0.105531730772644
"1974","Samuel Adams Octoberfest","Sierra Nevada Bigfoot Barleywine Style Ale",0.0673825381934669
"1975","Samuel Adams Octoberfest","Pliny The Elder",0.117487875087975
"1976","Samuel Adams Octoberfest","60 Minute IPA",0.0902276753107698
"1977","Samuel Adams Octoberfest","Brooklyn Black Chocolate Stout",0.0570324018756355
"1978","Samuel Adams Octoberfest","Storm King Stout",0.0562764968435453
"1979","Samuel Adams Octoberfest","Samuel Adams Boston Lager",0.302252764753189
"1980","Samuel Adams Octoberfest","Bell's Hopslam Ale",0.0616611963131726
"1981","Samuel Adams Octoberfest","Stone Imperial Russian Stout",0.0402513398010112
"1982","Samuel Adams Octoberfest","Chocolate Stout",0.0427706878908764
"1983","Samuel Adams Octoberfest","Imperial Stout",0.00751343166965145
"1984","Samuel Adams Octoberfest","HopDevil Ale",0.0505001709205103
"1985","Samuel Adams Octoberfest","Dead Guy Ale",0.0916576775033373
"1986","Samuel Adams Octoberfest","St. Bernardus Abt 12",0.0798775467270815
"1987","Samuel Adams Octoberfest","Trappistes Rochefort 10",0.10208666442544
"1988","Samuel Adams Octoberfest","Young's Double Chocolate Stout",0.109812376124198
"1989","Samuel Adams Octoberfest","Ayinger Celebrator Doppelbock",0.133100479161427
"1990","Samuel Adams Octoberfest","Samuel Smith's Oatmeal Stout",0.168002355427916
"1991","Samuel Adams Octoberfest","Chimay Grande Réserve (Blue)",0.173336461565734
"1992","Samuel Adams Octoberfest","Sierra Nevada Torpedo Extra IPA",0.159022161274513
"1993","Samuel Adams Octoberfest","Guinness Draught",0.128084047254771
"1994","Samuel Adams Octoberfest","Weihenstephaner Hefeweissbier",0.0842838547835913
"1995","Samuel Adams Octoberfest","Racer 5 India Pale Ale",0.0730612341346785
"1996","Samuel Adams Octoberfest","Orval Trappist Ale",0.139054061503009
"1997","Samuel Adams Octoberfest","Tröegs Nugget Nectar",0.0266728394416427
"1998","Samuel Adams Octoberfest","Hop Rod Rye",0.0363065988894184
"1999","Samuel Adams Octoberfest","Founders KBS (Kentucky Breakfast Stout)",0.123619490244297
"2000","Samuel Adams Octoberfest","Schneider Aventinus",0.0381515634228207
"2001","Samuel Adams Octoberfest","Hennepin (Farmhouse Saison)",0.110671067825524
"2002","Samuel Adams Octoberfest","Prima Pils",0.0889680508439404
"2003","Samuel Adams Octoberfest","Punkin Ale",0.199418088291009
"2004","Samuel Adams Octoberfest","Double Bastard Ale",-0.0303064437691948
"2005","Samuel Adams Octoberfest","Samuel Adams Winter Lager",0.276802902499039
"2006","Samuel Adams Octoberfest","Hop Wallop",0.136460588932674
"2007","Samuel Adams Octoberfest","Oatmeal Stout",0.107663314913512
"2008","Samuel Adams Octoberfest","Anchor Steam Beer",0.18944257782322
"2009","Samuel Adams Octoberfest","120 Minute IPA",0.0238236756020053
"2010","Hennepin (Farmhouse Saison)","90 Minute IPA",0.134816443987764
"2011","Hennepin (Farmhouse Saison)","India Pale Ale",0.0506348668677497
"2012","Hennepin (Farmhouse Saison)","Old Rasputin Russian Imperial Stout",0.173785957035565
"2013","Hennepin (Farmhouse Saison)","Sierra Nevada Celebration Ale",0.211468509455556
"2014","Hennepin (Farmhouse Saison)","Stone Ruination IPA",0.274390236009036
"2015","Hennepin (Farmhouse Saison)","Arrogant Bastard Ale",0.224883372129715
"2016","Hennepin (Farmhouse Saison)","Two Hearted Ale",0.206684974010164
"2017","Hennepin (Farmhouse Saison)","Stone IPA (India Pale Ale)",0.223096916677525
"2018","Hennepin (Farmhouse Saison)","Sierra Nevada Pale Ale",0.168439217292234
"2019","Hennepin (Farmhouse Saison)","La Fin Du Monde",0.322663906844084
"2020","Hennepin (Farmhouse Saison)","Pale Ale",0.0931942974120415
"2021","Hennepin (Farmhouse Saison)","Duvel",0.273082661492609
"2022","Hennepin (Farmhouse Saison)","Founders Breakfast Stout",0.0803534583014668
"2023","Hennepin (Farmhouse Saison)","Sierra Nevada Bigfoot Barleywine Style Ale",0.213512802827208
"2024","Hennepin (Farmhouse Saison)","Pliny The Elder",0.179148736944902
"2025","Hennepin (Farmhouse Saison)","60 Minute IPA",0.194826950137398
"2026","Hennepin (Farmhouse Saison)","Brooklyn Black Chocolate Stout",0.172264166291062
"2027","Hennepin (Farmhouse Saison)","Storm King Stout",0.251758493038064
"2028","Hennepin (Farmhouse Saison)","Samuel Adams Boston Lager",0.168028602566691
"2029","Hennepin (Farmhouse Saison)","Bell's Hopslam Ale",0.162182741864595
"2030","Hennepin (Farmhouse Saison)","Stone Imperial Russian Stout",0.144466024273915
"2031","Hennepin (Farmhouse Saison)","Chocolate Stout",0.24616630986417
"2032","Hennepin (Farmhouse Saison)","Imperial Stout",0.136789700217727
"2033","Hennepin (Farmhouse Saison)","HopDevil Ale",0.242481191188385
"2034","Hennepin (Farmhouse Saison)","Dead Guy Ale",0.176114134340613
"2035","Hennepin (Farmhouse Saison)","St. Bernardus Abt 12",0.264279644107716
"2036","Hennepin (Farmhouse Saison)","Trappistes Rochefort 10",0.234606052340786
"2037","Hennepin (Farmhouse Saison)","Young's Double Chocolate Stout",0.144126081326067
"2038","Hennepin (Farmhouse Saison)","Ayinger Celebrator Doppelbock",0.15440216229238
"2039","Hennepin (Farmhouse Saison)","Samuel Smith's Oatmeal Stout",0.151232162794823
"2040","Hennepin (Farmhouse Saison)","Chimay Grande Réserve (Blue)",0.212206109728203
"2041","Hennepin (Farmhouse Saison)","Sierra Nevada Torpedo Extra IPA",0.177007320099622
"2042","Hennepin (Farmhouse Saison)","Guinness Draught",0.106721977992841
"2043","Hennepin (Farmhouse Saison)","Weihenstephaner Hefeweissbier",0.222951352736393
"2044","Hennepin (Farmhouse Saison)","Racer 5 India Pale Ale",0.203077028553946
"2045","Hennepin (Farmhouse Saison)","Orval Trappist Ale",0.140764975765635
"2046","Hennepin (Farmhouse Saison)","Tröegs Nugget Nectar",0.18306585644431
"2047","Hennepin (Farmhouse Saison)","Hop Rod Rye",0.276898692362347
"2048","Hennepin (Farmhouse Saison)","Founders KBS (Kentucky Breakfast Stout)",0.117774305527434
"2049","Hennepin (Farmhouse Saison)","Schneider Aventinus",0.171500552773394
"2050","Hennepin (Farmhouse Saison)","Samuel Adams Octoberfest",0.110671067825524
"2051","Hennepin (Farmhouse Saison)","Prima Pils",0.203819115424496
"2052","Hennepin (Farmhouse Saison)","Punkin Ale",0.233238776129217
"2053","Hennepin (Farmhouse Saison)","Double Bastard Ale",0.156793787213506
"2054","Hennepin (Farmhouse Saison)","Samuel Adams Winter Lager",0.150399347870588
"2055","Hennepin (Farmhouse Saison)","Hop Wallop",0.160856871126812
"2056","Hennepin (Farmhouse Saison)","Oatmeal Stout",0.102706436648164
"2057","Hennepin (Farmhouse Saison)","Anchor Steam Beer",0.19499700565981
"2058","Hennepin (Farmhouse Saison)","120 Minute IPA",0.0899509573466199
"2059","Prima Pils","90 Minute IPA",0.10020061607832
"2060","Prima Pils","India Pale Ale",0.133169541130146
"2061","Prima Pils","Old Rasputin Russian Imperial Stout",0.154033251357343
"2062","Prima Pils","Sierra Nevada Celebration Ale",0.28058237914603
"2063","Prima Pils","Stone Ruination IPA",0.154170706805289
"2064","Prima Pils","Arrogant Bastard Ale",0.221512376728116
"2065","Prima Pils","Two Hearted Ale",0.202757376578809
"2066","Prima Pils","Stone IPA (India Pale Ale)",0.188681060252062
"2067","Prima Pils","Sierra Nevada Pale Ale",0.193844112229639
"2068","Prima Pils","La Fin Du Monde",0.205898343821925
"2069","Prima Pils","Pale Ale",0.0892226057184429
"2070","Prima Pils","Duvel",0.250019273362566
"2071","Prima Pils","Founders Breakfast Stout",0.185626580413166
"2072","Prima Pils","Sierra Nevada Bigfoot Barleywine Style Ale",0.220118039721574
"2073","Prima Pils","Pliny The Elder",0.183939615355121
"2074","Prima Pils","60 Minute IPA",0.18158675446783
"2075","Prima Pils","Brooklyn Black Chocolate Stout",0.115608522156415
"2076","Prima Pils","Storm King Stout",0.245157820670625
"2077","Prima Pils","Samuel Adams Boston Lager",0.23338053932185
"2078","Prima Pils","Bell's Hopslam Ale",0.0973794515788544
"2079","Prima Pils","Stone Imperial Russian Stout",0.0624923616533302
"2080","Prima Pils","Chocolate Stout",0.227402738250718
"2081","Prima Pils","Imperial Stout",0.184030254615814
"2082","Prima Pils","HopDevil Ale",0.346634152638943
"2083","Prima Pils","Dead Guy Ale",0.151643825233281
"2084","Prima Pils","St. Bernardus Abt 12",0.187541513071491
"2085","Prima Pils","Trappistes Rochefort 10",0.091756231110165
"2086","Prima Pils","Young's Double Chocolate Stout",0.141804102628373
"2087","Prima Pils","Ayinger Celebrator Doppelbock",0.156092837271749
"2088","Prima Pils","Samuel Smith's Oatmeal Stout",0.0697714001235676
"2089","Prima Pils","Chimay Grande Réserve (Blue)",0.133267398183327
"2090","Prima Pils","Sierra Nevada Torpedo Extra IPA",0.134358717164972
"2091","Prima Pils","Guinness Draught",0.0526068776606762
"2092","Prima Pils","Weihenstephaner Hefeweissbier",0.208217621798259
"2093","Prima Pils","Racer 5 India Pale Ale",0.146097306086769
"2094","Prima Pils","Orval Trappist Ale",0.179153617437238
"2095","Prima Pils","Tröegs Nugget Nectar",0.296918817549911
"2096","Prima Pils","Hop Rod Rye",0.182832225889333
"2097","Prima Pils","Founders KBS (Kentucky Breakfast Stout)",0.105114813194343
"2098","Prima Pils","Schneider Aventinus",0.182017744365617
"2099","Prima Pils","Samuel Adams Octoberfest",0.0889680508439404
"2100","Prima Pils","Hennepin (Farmhouse Saison)",0.203819115424496
"2101","Prima Pils","Punkin Ale",0.193156244892345
"2102","Prima Pils","Double Bastard Ale",0.146216209137158
"2103","Prima Pils","Samuel Adams Winter Lager",0.116798323729242
"2104","Prima Pils","Hop Wallop",0.174509183267382
"2105","Prima Pils","Oatmeal Stout",0.10054397972857
"2106","Prima Pils","Anchor Steam Beer",0.232293734619183
"2107","Prima Pils","120 Minute IPA",0.0220323055953616
"2108","Punkin Ale","90 Minute IPA",0.164344055517634
"2109","Punkin Ale","India Pale Ale",0.131611016780214
"2110","Punkin Ale","Old Rasputin Russian Imperial Stout",0.132581852466575
"2111","Punkin Ale","Sierra Nevada Celebration Ale",0.182502224956041
"2112","Punkin Ale","Stone Ruination IPA",0.157799502294677
"2113","Punkin Ale","Arrogant Bastard Ale",0.187698633278277
"2114","Punkin Ale","Two Hearted Ale",0.157936470721673
"2115","Punkin Ale","Stone IPA (India Pale Ale)",0.133305904072403
"2116","Punkin Ale","Sierra Nevada Pale Ale",0.134222217067678
"2117","Punkin Ale","La Fin Du Monde",0.183036689348031
"2118","Punkin Ale","Pale Ale",0.124319008259014
"2119","Punkin Ale","Duvel",0.230900236544758
"2120","Punkin Ale","Founders Breakfast Stout",0.197069543797323
"2121","Punkin Ale","Sierra Nevada Bigfoot Barleywine Style Ale",0.156870361888891
"2122","Punkin Ale","Pliny The Elder",0.205486813707396
"2123","Punkin Ale","60 Minute IPA",0.239952916190646
"2124","Punkin Ale","Brooklyn Black Chocolate Stout",0.184059549024909
"2125","Punkin Ale","Storm King Stout",0.126868826073663
"2126","Punkin Ale","Samuel Adams Boston Lager",0.21108630142805
"2127","Punkin Ale","Bell's Hopslam Ale",0.157690917994427
"2128","Punkin Ale","Stone Imperial Russian Stout",0.178903691769229
"2129","Punkin Ale","Chocolate Stout",0.122323512501276
"2130","Punkin Ale","Imperial Stout",0.0730336688572803
"2131","Punkin Ale","HopDevil Ale",0.198492125851066
"2132","Punkin Ale","Dead Guy Ale",0.186115068412552
"2133","Punkin Ale","St. Bernardus Abt 12",0.132456908163766
"2134","Punkin Ale","Trappistes Rochefort 10",0.288398775716145
"2135","Punkin Ale","Young's Double Chocolate Stout",0.0966610250090794
"2136","Punkin Ale","Ayinger Celebrator Doppelbock",0.130419937207292
"2137","Punkin Ale","Samuel Smith's Oatmeal Stout",0.144049190158221
"2138","Punkin Ale","Chimay Grande Réserve (Blue)",0.171377552565614
"2139","Punkin Ale","Sierra Nevada Torpedo Extra IPA",0.169990490204251
"2140","Punkin Ale","Guinness Draught",0.0668854886736073
"2141","Punkin Ale","Weihenstephaner Hefeweissbier",0.125909568738862
"2142","Punkin Ale","Racer 5 India Pale Ale",0.0925030054616047
"2143","Punkin Ale","Orval Trappist Ale",0.19587305117701
"2144","Punkin Ale","Tröegs Nugget Nectar",0.192284966773131
"2145","Punkin Ale","Hop Rod Rye",0.115103023637554
"2146","Punkin Ale","Founders KBS (Kentucky Breakfast Stout)",0.201225864650063
"2147","Punkin Ale","Schneider Aventinus",0.150688977493754
"2148","Punkin Ale","Samuel Adams Octoberfest",0.199418088291009
"2149","Punkin Ale","Hennepin (Farmhouse Saison)",0.233238776129217
"2150","Punkin Ale","Prima Pils",0.193156244892345
"2151","Punkin Ale","Double Bastard Ale",0.11776455566568
"2152","Punkin Ale","Samuel Adams Winter Lager",0.172942267310487
"2153","Punkin Ale","Hop Wallop",0.226894311509158
"2154","Punkin Ale","Oatmeal Stout",0.159021925279419
"2155","Punkin Ale","Anchor Steam Beer",0.184231557051406
"2156","Punkin Ale","120 Minute IPA",0.171206135978672
"2157","Double Bastard Ale","90 Minute IPA",0.197261737446243
"2158","Double Bastard Ale","India Pale Ale",0.0428495828888176
"2159","Double Bastard Ale","Old Rasputin Russian Imperial Stout",0.15759442517872
"2160","Double Bastard Ale","Sierra Nevada Celebration Ale",0.210815727819035
"2161","Double Bastard Ale","Stone Ruination IPA",0.262770662289225
"2162","Double Bastard Ale","Arrogant Bastard Ale",0.342590167397812
"2163","Double Bastard Ale","Two Hearted Ale",0.173522576068451
"2164","Double Bastard Ale","Stone IPA (India Pale Ale)",0.259250929374288
"2165","Double Bastard Ale","Sierra Nevada Pale Ale",0.0746740806013215
"2166","Double Bastard Ale","La Fin Du Monde",0.19968450601343
"2167","Double Bastard Ale","Pale Ale",0.0868220187758687
"2168","Double Bastard Ale","Duvel",0.0954863079174684
"2169","Double Bastard Ale","Founders Breakfast Stout",0.136342701048206
"2170","Double Bastard Ale","Sierra Nevada Bigfoot Barleywine Style Ale",0.222677490585991
"2171","Double Bastard Ale","Pliny The Elder",0.234879410200442
"2172","Double Bastard Ale","60 Minute IPA",0.17348281010476
"2173","Double Bastard Ale","Brooklyn Black Chocolate Stout",0.157654756968084
"2174","Double Bastard Ale","Storm King Stout",0.195005001310414
"2175","Double Bastard Ale","Samuel Adams Boston Lager",0.0550530732800312
"2176","Double Bastard Ale","Bell's Hopslam Ale",0.111742589130241
"2177","Double Bastard Ale","Stone Imperial Russian Stout",0.278901044342685
"2178","Double Bastard Ale","Chocolate Stout",0.199407809277422
"2179","Double Bastard Ale","Imperial Stout",0.257798333456086
"2180","Double Bastard Ale","HopDevil Ale",0.20725504481731
"2181","Double Bastard Ale","Dead Guy Ale",0.182285910263307
"2182","Double Bastard Ale","St. Bernardus Abt 12",0.268139569844852
"2183","Double Bastard Ale","Trappistes Rochefort 10",0.164559304716116
"2184","Double Bastard Ale","Young's Double Chocolate Stout",0.0283536389449709
"2185","Double Bastard Ale","Ayinger Celebrator Doppelbock",0.14613445451357
"2186","Double Bastard Ale","Samuel Smith's Oatmeal Stout",0.0828866335591524
"2187","Double Bastard Ale","Chimay Grande Réserve (Blue)",0.156267946481517
"2188","Double Bastard Ale","Sierra Nevada Torpedo Extra IPA",0.151767666782417
"2189","Double Bastard Ale","Guinness Draught",0.0588370944847907
"2190","Double Bastard Ale","Weihenstephaner Hefeweissbier",0.127572651735259
"2191","Double Bastard Ale","Racer 5 India Pale Ale",0.17947432673685
"2192","Double Bastard Ale","Orval Trappist Ale",0.0505770398924593
"2193","Double Bastard Ale","Tröegs Nugget Nectar",0.0886668851406659
"2194","Double Bastard Ale","Hop Rod Rye",0.273960611133269
"2195","Double Bastard Ale","Founders KBS (Kentucky Breakfast Stout)",0.0956236275256108
"2196","Double Bastard Ale","Schneider Aventinus",0.128965513846887
"2197","Double Bastard Ale","Samuel Adams Octoberfest",-0.0303064437691948
"2198","Double Bastard Ale","Hennepin (Farmhouse Saison)",0.156793787213506
"2199","Double Bastard Ale","Prima Pils",0.146216209137158
"2200","Double Bastard Ale","Punkin Ale",0.11776455566568
"2201","Double Bastard Ale","Samuel Adams Winter Lager",0.118316916692842
"2202","Double Bastard Ale","Hop Wallop",0.149946429357596
"2203","Double Bastard Ale","Oatmeal Stout",0.0269887144721565
"2204","Double Bastard Ale","Anchor Steam Beer",0.0720432645644825
"2205","Double Bastard Ale","120 Minute IPA",0.193768450363047
"2206","Samuel Adams Winter Lager","90 Minute IPA",0.108791446490483
"2207","Samuel Adams Winter Lager","India Pale Ale",0.0721490437101194
"2208","Samuel Adams Winter Lager","Old Rasputin Russian Imperial Stout",0.120449836090105
"2209","Samuel Adams Winter Lager","Sierra Nevada Celebration Ale",0.150236568517974
"2210","Samuel Adams Winter Lager","Stone Ruination IPA",0.123426208203987
"2211","Samuel Adams Winter Lager","Arrogant Bastard Ale",0.210631487570527
"2212","Samuel Adams Winter Lager","Two Hearted Ale",0.10178744867959
"2213","Samuel Adams Winter Lager","Stone IPA (India Pale Ale)",0.0843606677371394
"2214","Samuel Adams Winter Lager","Sierra Nevada Pale Ale",0.21299794487021
"2215","Samuel Adams Winter Lager","La Fin Du Monde",0.0983537907792978
"2216","Samuel Adams Winter Lager","Pale Ale",0.124870964737654
"2217","Samuel Adams Winter Lager","Duvel",0.152138825927338
"2218","Samuel Adams Winter Lager","Founders Breakfast Stout",0.104959688180937
"2219","Samuel Adams Winter Lager","Sierra Nevada Bigfoot Barleywine Style Ale",0.247855390200263
"2220","Samuel Adams Winter Lager","Pliny The Elder",0.0330774978607305
"2221","Samuel Adams Winter Lager","60 Minute IPA",0.161112433536375
"2222","Samuel Adams Winter Lager","Brooklyn Black Chocolate Stout",0.173990331735829
"2223","Samuel Adams Winter Lager","Storm King Stout",0.230837325067696
"2224","Samuel Adams Winter Lager","Samuel Adams Boston Lager",0.278337792051318
"2225","Samuel Adams Winter Lager","Bell's Hopslam Ale",0.119175144789598
"2226","Samuel Adams Winter Lager","Stone Imperial Russian Stout",0.145894698061845
"2227","Samuel Adams Winter Lager","Chocolate Stout",0.150565740891733
"2228","Samuel Adams Winter Lager","Imperial Stout",0.193826705815479
"2229","Samuel Adams Winter Lager","HopDevil Ale",0.200607471568709
"2230","Samuel Adams Winter Lager","Dead Guy Ale",0.229384842685632
"2231","Samuel Adams Winter Lager","St. Bernardus Abt 12",0.141038915565228
"2232","Samuel Adams Winter Lager","Trappistes Rochefort 10",0.0886316431065245
"2233","Samuel Adams Winter Lager","Young's Double Chocolate Stout",0.140840063353543
"2234","Samuel Adams Winter Lager","Ayinger Celebrator Doppelbock",0.177982278237053
"2235","Samuel Adams Winter Lager","Samuel Smith's Oatmeal Stout",0.183693840987451
"2236","Samuel Adams Winter Lager","Chimay Grande Réserve (Blue)",0.147902394439093
"2237","Samuel Adams Winter Lager","Sierra Nevada Torpedo Extra IPA",0.128781531902325
"2238","Samuel Adams Winter Lager","Guinness Draught",0.0720928978808885
"2239","Samuel Adams Winter Lager","Weihenstephaner Hefeweissbier",0.115744575127852
"2240","Samuel Adams Winter Lager","Racer 5 India Pale Ale",0.112318702240121
"2241","Samuel Adams Winter Lager","Orval Trappist Ale",0.079348145498117
"2242","Samuel Adams Winter Lager","Tröegs Nugget Nectar",0.127839819215243
"2243","Samuel Adams Winter Lager","Hop Rod Rye",0.199867436996707
"2244","Samuel Adams Winter Lager","Founders KBS (Kentucky Breakfast Stout)",0.0563245815940497
"2245","Samuel Adams Winter Lager","Schneider Aventinus",0.0892005379934993
"2246","Samuel Adams Winter Lager","Samuel Adams Octoberfest",0.276802902499039
"2247","Samuel Adams Winter Lager","Hennepin (Farmhouse Saison)",0.150399347870588
"2248","Samuel Adams Winter Lager","Prima Pils",0.116798323729242
"2249","Samuel Adams Winter Lager","Punkin Ale",0.172942267310487
"2250","Samuel Adams Winter Lager","Double Bastard Ale",0.118316916692842
"2251","Samuel Adams Winter Lager","Hop Wallop",0.172260127963661
"2252","Samuel Adams Winter Lager","Oatmeal Stout",0.1468741044633
"2253","Samuel Adams Winter Lager","Anchor Steam Beer",0.175447498553944
"2254","Samuel Adams Winter Lager","120 Minute IPA",0.023044960148852
"2255","Hop Wallop","90 Minute IPA",0.156948614656707
"2256","Hop Wallop","India Pale Ale",0.0491702344173489
"2257","Hop Wallop","Old Rasputin Russian Imperial Stout",0.159886925024348
"2258","Hop Wallop","Sierra Nevada Celebration Ale",0.207134752927508
"2259","Hop Wallop","Stone Ruination IPA",0.190346294113023
"2260","Hop Wallop","Arrogant Bastard Ale",0.209039731420231
"2261","Hop Wallop","Two Hearted Ale",0.236501434703573
"2262","Hop Wallop","Stone IPA (India Pale Ale)",0.226536784203325
"2263","Hop Wallop","Sierra Nevada Pale Ale",0.0959092773439035
"2264","Hop Wallop","La Fin Du Monde",0.1673651394934
"2265","Hop Wallop","Pale Ale",0.116988006032859
"2266","Hop Wallop","Duvel",0.184050143566088
"2267","Hop Wallop","Founders Breakfast Stout",0.179395796558307
"2268","Hop Wallop","Sierra Nevada Bigfoot Barleywine Style Ale",0.255370089147169
"2269","Hop Wallop","Pliny The Elder",0.178428776598402
"2270","Hop Wallop","60 Minute IPA",0.221716662291418
"2271","Hop Wallop","Brooklyn Black Chocolate Stout",0.123750545447104
"2272","Hop Wallop","Storm King Stout",0.253716504237708
"2273","Hop Wallop","Samuel Adams Boston Lager",0.151709935417697
"2274","Hop Wallop","Bell's Hopslam Ale",0.0421735661162898
"2275","Hop Wallop","Stone Imperial Russian Stout",0.152688664384036
"2276","Hop Wallop","Chocolate Stout",0.21458492567278
